,Company size,Total views,Date,Impressions (total),Unique impressions (organic),Clicks (total),Reactions (total),Comments (total),Shares (total),Engagement rate (total),Industry,Total followers,Job function,Sponsored followers,Organic followers,Seniority,Location,Update title,Update type,Created date,Audience,Impressions,Clicks,Click through rate (CTR),Likes,Comments,Shares,Engagement rate,Content Type,Overview page views (desktop),Overview page views (mobile),Overview page views (total),Overview unique visitors (desktop),Overview unique visitors (mobile),Overview unique visitors (total),Jobs page views (desktop),Jobs page views (mobile),Jobs page views (total),Jobs unique visitors (desktop),Jobs unique visitors (mobile),Jobs unique visitors (total),Total page views (desktop),Total page views (mobile),Total page views (total),Total unique visitors (desktop),Total unique visitors (mobile),Total unique visitors (total)
0,1,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2-10,2768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,11-50,2402.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,51-200,2146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,201-500,1417.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,501-1000,1468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1001-5000,2016.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,5001-10000,894.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10001+,6088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
948,,205.0,,,,,,,,,Chemicals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,,21.0,,,,,,,,,Machinery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,,151.0,,,,,,,,,Mining & Metals,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,,367.0,,,,,,,,,Oil & Energy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,,133.0,,,,,,,,,Utilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
953,,34.0,,,,,,,,,Textiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
954,,60.0,,,,,,,,,Farming,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955,,2.0,,,,,,,,,Dairy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
956,,12.0,,,,,,,,,Primary/Secondary Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
957,,533.0,,,,,,,,,Higher Education,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,,1208.0,,,,,,,,,Education Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959,,242.0,,,,,,,,,Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,,25.0,,,,,,,,,Military,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,,4.0,,,,,,,,,Judiciary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
962,,29.0,,,,,,,,,International Affairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
963,,136.0,,,,,,,,,Government Administration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
964,,13.0,,,,,,,,,Executive Office,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,,45.0,,,,,,,,,Public Safety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
966,,53.0,,,,,,,,,Public Policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967,,201.0,,,,,,,,,Marketing and Advertising,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
968,,4.0,,,,,,,,,Newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969,,26.0,,,,,,,,,Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,,22.0,,,,,,,,,Printing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
971,,74.0,,,,,,,,,Information Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
972,,74.0,,,,,,,,,Environmental Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,,10.0,,,,,,,,,Package/Freight Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974,,11.0,,,,,,,,,Individual & Family Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,,7.0,,,,,,,,,Religious Institutions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,,87.0,,,,,,,,,Civic & Social Organization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
977,,70.0,,,,,,,,,Consumer Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
978,,67.0,,,,,,,,,Transportation/Trucking/Railroad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,,50.0,,,,,,,,,Airlines/Aviation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,,56.0,,,,,,,,,Maritime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
981,,6438.0,,,,,,,,,Information Technology and Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
982,,201.0,,,,,,,,,Market Research,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,,20.0,,,,,,,,,Public Relations and Communications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,,54.0,,,,,,,,,Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,,403.0,,,,,,,,,Nonprofit Organization Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,,26.0,,,,,,,,,Program Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,,4.0,,,,,,,,,Writing and Editing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,,30.0,,,,,,,,,Staffing and Recruiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,,88.0,,,,,,,,,Professional Training & Coaching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
990,,51.0,,,,,,,,,Venture Capital & Private Equity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,,14.0,,,,,,,,,Translation and Localization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,,3.0,,,,,,,,,Computer Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,,15.0,,,,,,,,,Events Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994,,7.0,,,,,,,,,Arts and Crafts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,,210.0,,,,,,,,,Electrical/Electronic Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,,32.0,,,,,,,,,Online Media,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,,4.0,,,,,,,,,Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,,188.0,,,,,,,,,Logistics and Supply Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,,65.0,,,,,,,,,Plastics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,25.0,,,,,,,,,Computer & Network Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001,,1.0,,,,,,,,,Wireless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002,,3.0,,,,,,,,,Alternative Dispute Resolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003,,51.0,,,,,,,,,Security and Investigations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004,,33.0,,,,,,,,,Facilities Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,,140.0,,,,,,,,,Outsourcing/Offshoring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006,,69.0,,,,,,,,,"Health, Wellness and Fitness",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007,,40.0,,,,,,,,,Media Production,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008,,3.0,,,,,,,,,Commercial Real Estate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,,31.0,,,,,,,,,Capital Markets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,,22.0,,,,,,,,,Think Tanks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,15.0,,,,,,,,,Philanthropy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,,1808.0,,,,,,,,,E-Learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,,33.0,,,,,,,,,Wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,9.0,,,,,,,,,Import and Export,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,,123.0,,,,,,,,,Mechanical or Industrial Engineering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,,6.0,,,,,,,,,Photography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,,95.0,,,,,,,,,Human Resources,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,,73.0,,,,,,,,,Business Supplies and Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,,3.0,,,,,,,,,Mental Health Care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,,14.0,,,,,,,,,Graphic Design,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,,105.0,,,,,,,,,International Trade and Development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,,3.0,,,,,,,,,Wine and Spirits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,,4.0,,,,,,,,,Luxury Goods & Jewelry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,,66.0,,,,,,,,,Renewables & Environment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,,2.0,,,,,,,,,"Glass, Ceramics & Concrete",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,,36.0,,,,,,,,,Packaging and Containers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,,44.0,,,,,,,,,Industrial Automation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,,21.0,,,,,,,,,Government Relations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,,,,,,,,,,,,566.0,,,,,"Bengaluru Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,,,,,,,,,,,,477.0,,,,,"New Delhi Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,,,,,,,,,,,,395.0,,,,,"Mumbai Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,,,,,,,,,,,,383.0,,,,,"Hyderabad Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,294.0,,,,,"Chennai Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,,,,,,,,,,,,182.0,,,,,"Kolkata Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,,,,,,,,,,,,108.0,,,,,"Pune Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,,,,,,,,,,,,138.0,,,,,"Melbourne, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,,,,,,,,,,,,89.0,,,,,"Sydney, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,,,,,,,,,,,,89.0,,,,,"Lahore, Pakistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,,,,,,,,,,,,81.0,,,,,"São Paulo Area, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,,,,,,,,,,,,81.0,,,,,"Johannesburg Area, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,,,,,,,,,,,,69.0,,,,,"Ahmedabad Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,,,,,,,,,,,,62.0,,,,,"Gurgaon, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,,,,,,,,,,,,58.0,,,,,"Kalyan Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,,,,,,,,,,,,54.0,,,,,"Greater Jakarta Area, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,,,,,,,,,,,,50.0,,,,,"Nagpur Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,,,,,,,,,,,,50.0,,,,,"Noida Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,,,,,,,,,,,,46.0,,,,,Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,,,,,,,,,,,,46.0,,,,,Greater New York City Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,,,,,,,,,,,,42.0,,,,,"Jaipur Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,,,,,,,,,,,,42.0,,,,,"Pandharpur Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,,,,,,,,,,,,42.0,,,,,"Paris Area, France",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,,,,,,,,,,,,38.0,,,,,"Cochin Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,,,,,,,,,,,,38.0,,,,,"Indore Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,,,,,,,,,,,,34.0,,,,,"Istanbul, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,,,,,,,,,,,,31.0,,,,,"London, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,,,,,,,,,,,,31.0,,,,,"Chandigarh Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,,,,,,,,,,,,31.0,,,,,"Toronto, Canada Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,,,,,,,,,,,,31.0,,,,,Algeria area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,,,,,,,,,,,,27.0,,,,,"Bhubaneshwar Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,27.0,,,,,"Tiruppur Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,,,,,,,,,,,,27.0,,,,,"Lucknow Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,,,,,,,,,,,,27.0,,,,,"Parkersburg, West Virginia Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,,,,,,,,,,,,27.0,,,,,"Vishakhapatnam Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,,,,,,,,,,,,27.0,,,,,"Dehra Dun Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,,,,,,,,,,,,27.0,,,,,San Francisco Bay Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,,,,,,,,,,,27.0,,,,,"Vijayawada Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,,,,,,,,,,,,23.0,,,,,"Coimbatore Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,,,,,,,,,,,,23.0,,,,,"Calgary, Canada Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,,,,,,,,,,,,23.0,,,,,"Thiruvananthapuram Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,,,,,,,,,,,,23.0,,,,,"Lisbon Area, Portugal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,,,,,,,,,,,,19.0,,,,,"Kuala Lumpur, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,,,,,,,,,,,,19.0,,,,,"Auckland, New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,,,,,,,,,,,,19.0,,,,,"Kansas City, Missouri Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,,,,,,,,,,,,19.0,,,,,Dallas/Fort Worth Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,,,,,,,,,,,,19.0,,,,,"Belo Horizonte Area, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,,,,,,,,,,,,19.0,,,,,"Vadodara Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,,,,,,,,,,,,19.0,,,,,"Warsaw, Masovian District, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,,,,,,,,,,,,19.0,,,,,"Madrid Area, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,,,,,,,,,,,,19.0,,,,,"Birmingham, United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,,,,,,,,,,,,19.0,,,,,"Bhimavaram Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,,,,,,,,,,,19.0,,,,,"Selangor, Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,,,,,,,,,,,,19.0,,,,,"Federal Capial &AJK, Pakistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,,,,,,,,,,,15.0,,,,,"Frankfurt Am Main Area, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,,,,,,,,,,,,15.0,,,,,Washington D.C. Metro Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,,,,,,,,,,,,15.0,,,,,"Varanasi Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,,,,,,,,,,,15.0,,,,,"Belagavi Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,15.0,,,,,"Rabat Prefecture, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,,,,,,,,,,,,15.0,,,,,"Salem Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,,,,,,,,,,,15.0,,,,,"Montreal, Canada Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,,,,,,,,,,,,15.0,,,,,"Kitchener, Canada Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,,,,,,,,,,,15.0,,,,,Hong Kong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,,,,,,,,,,,,15.0,,,,,"Mysuru Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,,,,,,,,,,,,15.0,,,,,"Surat Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,,,,,,,,,,,,15.0,,,,,"Bhopal Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,,,,,,,,,,,,15.0,,,,,"Cape Town Area, South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,,,,,,,,,,,,15.0,,,,,"Milan Area, Italy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,,,,,,,,,,,,15.0,,,,,"Munich Area, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,,,,,,,,,,,,15.0,,,,,"Patna Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,15.0,,,,,"Berlin Area, Germany",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,,,,,,,,,,,,15.0,,,,,"Copenhagen Area, Capital Region, Denmark",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,,,,,,,,,,,,15.0,,,,,"Southern Punjab Multan, Pakistan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,,,,,,,,,,,,11.0,,,,,"Tunis Governorate, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,,,,,,,,,,,,11.0,,,,,"Kanpur Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,,,,,,,,,,,,11.0,,,,,Greater Seattle Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,,,,,,,,,,,,11.0,,,,,"Casablanca Prefecture, Morocco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,,,,,,,,,,,,11.0,,,,,"Mahdia Governorate, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,,,,,,,,,,,,11.0,,,,,"Ankara, Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,,,,,,,,,,,,11.0,,,,,"Kebili Governorate, Tunisia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,,,,,,,,,,,,11.0,,,,,"Tirupati Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,,,,,,,,,,,,11.0,,,,,"Brisbane, Australia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,,,,,,,,,,,,11.0,,,,,"Ontario, Canada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,,,,,,,,,,,,11.0,,,,,"Gdansk, Pomeranian District, Poland",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,,,,,,,,,,,,11.0,,,,,"Raleigh-Durham, North Carolina Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,,,,,,,,,,,,11.0,,,,,"Agra Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,,,,,,,,,,,,11.0,,,,,"Curitiba Area, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,,,,,,,,,,,,11.0,,,,,"Fortaleza Area, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,,,,,,,,,,,,11.0,,,,,"West Java Province, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,,,,,,,,,,,,11.0,,,,,"Machilipatnam Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,,,,,,,,,,,,11.0,,,,,"Calicut Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,,,,,,,,,,,,11.0,,,,,"Surabaya Area, East Java, Indonesia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,,,,,,,,,,,,11.0,,,,,"Allahabad Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,,,,,,,,,,,,11.0,,,,,"Aligarh Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,,,,,,,,,,,,11.0,,,,,Greater San Diego Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,,,,,,,,,,,,11.0,,,,,"Bucharest, Romania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,,,,,,,,,,,,11.0,,,,,"Parbhani Area, India",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,,,,,,,,,,,,11.0,,,,,"Porto Alegre Area, Brazil",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,,136.0,,,,,,,,,,,,,,,Greater Boston Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,,10.0,,,,,,,,,,,,,,,Greater Chicago Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,,54.0,,,,,,,,,,,,,,,Dallas/Fort Worth Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,,19.0,,,,,,,,,,,,,,,Greater Detroit Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,,8.0,,,,,,,,,,,,,,,"Houston, Texas Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,,1.0,,,,,,,,,,,,,,,Greater Los Angeles Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,,1.0,,,,,,,,,,,,,,,"Orange County, California Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,,6.0,,,,,,,,,,,,,,,Greater Atlanta Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,,3.0,,,,,,,,,,,,,,,Miami/Fort Lauderdale Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,,2.0,,,,,,,,,,,,,,,Greater Milwaukee Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,,7.0,,,,,,,,,,,,,,,"Austin, Texas Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,,6.0,,,,,,,,,,,,,,,"Bakersfield, California Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,,72.0,,,,,,,,,,,,,,,Greater New York City Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,,10.0,,,,,,,,,,,,,,,Greater Philadelphia Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,,8.0,,,,,,,,,,,,,,,"Portland, Oregon Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,,10.0,,,,,,,,,,,,,,,"Sacramento, California Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,,62.0,,,,,,,,,,,,,,,San Francisco Bay Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,,30.0,,,,,,,,,,,,,,,Greater Seattle Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,,27.0,,,,,,,,,,,,,,,Washington D.C. Metro Area,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,,2.0,,,,,,,,,,,,,,,"Birmingham, Alabama Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,,4.0,,,,,,,,,,,,,,,"Buffalo/Niagara, New York Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,,1.0,,,,,,,,,,,,,,,"Urbana-Champaign, Illinois Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,,1.0,,,,,,,,,,,,,,,"Charlotte, North Carolina Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,,7.0,,,,,,,,,,,,,,,"Columbus, Ohio Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,,2.0,,,,,,,,,,,,,,,"Greater Grand Rapids, Michigan Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,,5.0,,,,,,,,,,,,,,,"Hartford, Connecticut Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,,3.0,,,,,,,,,,,,,,,"Indianapolis, Indiana Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,,7.0,,,,,,,,,,,,,,,"Jacksonville, Florida Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,,10.0,,,,,,,,,,,,,,,"Lexington, Kentucky Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,,2.0,,,,,,,,,,,,,,,"McAllen, Texas Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,,6.0,,,,,,,,,,,,,,,"Medford, Oregon Area",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
